ID,SKU,Type,Name,Description,Stock,"Low stock amount","Backorders allowed?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Regular price",Images,Parent,"Meta: vn_name","Meta: vn_price","Meta: vn_contact","Meta: comp_name","Meta: comp_price","Meta: est_freight","Meta: shelf_no","Meta: restock_qty"
5736,T-CUT-TD-2788RD,variation,"Thread Dies - 2-7/8"", 8RD","2 7/8"", 8RD",1,,0,4,,,,349,,id:5398,"Harris Sales",311.13,"jeffh.hsc@gmail.com ",Arrow,415,0,6B1,1
5734,T-CUT-TT-2388RD,variation,"Thread Taps - 2-3/8"", 8RD","2 3/8""_ 8RD",1,,0,4,,,,349,,id:5399,"Harris Sales",311.13,"jeffh.hsc@gmail.com ",Arrow,415,0,6B1,1
5733,T-CUT-TT-2788RD,variation,"Thread Taps - 2-7/8"", 8RD","2 7/8""_ 8RD",1,,0,4,,,,349,,id:5399,"Harris Sales",311.13,"jeffh.hsc@gmail.com ",Arrow,415,0,6B1,1
6921,P-ELC-TS24HS-120TOR8,variation,"Timer Switch - 24 Hour - SPDT - 120V/40A - Tork 8009A","120V/40A , Tork 8009A",0,,0,2.7,8.75,5.13,3.5,199,,id:6919,Zoro,156.99,https://www.zoro.com/tork-electromechanical-timer-switch-24-hr-8009a/i/G6581412/,Arrow,210.55,0,7B3,1
6922,P-ELC-TS24HS-480TOR8,variation,"Timer Switch - 24 Hour - SPDT - 480V/20A - Tork 8001U","480V/20A, Tork 8001U",2,1,0,4.03,9.75,5.75,4.13,299,,id:6919,Zoro,221.99,https://www.zoro.com/tork-electromechanical-timer-480v-spdt-nonc-8001u/i/G8094107/#specifications,Arrow,323.6,0,7B3,1
7653,P-ELC-TC-50V42,variation,"Transformer - Control - 50va - 480/240v to 240/120v","50va, 480/240v to 240/120v",1,1,0,3.44,8,6,4.5,99,,id:7652,"Hunzicker Brothers",70.1,GHelton@hunzicker.com,Arrow,90.35,10.56,7B3,1
7672,P-ELC-TSDT-6414801,variation,"Transformer - Step Down - Tork - 64140 - 480v to 120v","64140, 480v to 120v",2,1,0,0.562,3,2,0.75,79,,id:7671,"Lite Store USA",59.8,https://litestoreusa.com/product/nsi-industries-64140-transformer-595-1006/,"Hunzicker Brothers",70.1,0,7B3,2
8930,P-FLC-TRTVWOA-2X2FNP1P,variation,"Treater Valve - Weight Operated - Angle - 2"" x 2"" fnpt - 125 psi","2"" x 2"" fnpt, 125 psi",0,,0,20,,,,679,,id:8929,Belgas,507.04,sdye@belgas.net,Arrow,685,31.95,2C3,1
8112,P-PMP-TP35G2175-SPAB,variation,"Triplex Pump - 35 gpm - 2175 psi - Spare Bearing","Spare Bearing",1,,0,2,,,,79,,id:8108,"Henan Be Focus Mechanical Equipment Co., Ltd.",40,"Erick Wan",,,17.46445359,,0
8113,P-PMP-TP35G2175-SPACRAS,variation,"Triplex Pump - 35 gpm - 2175 psi - Spare Crank Shaft","Spare Crank Shaft",1,,0,80,,,,169,,id:8108,"Henan Be Focus Mechanical Equipment Co., Ltd.",85,"Erick Wan",,,37.11196388,,0
8114,P-PMP-TP35G2175-SPAP,variation,"Triplex Pump - 35 gpm - 2175 psi - Spare Piston","Spare Piston",1,,0,15,,,,9,,id:8108,"Henan Be Focus Mechanical Equipment Co., Ltd.",4.5,"Erick Wan",,,1.964751029,,0
8115,P-PMP-TP35G2175-SPAPROD,variation,"Triplex Pump - 35 gpm - 2175 psi - Spare Piston Rod","Spare Piston Rod",1,,0,8,,,,19,,id:8108,"Henan Be Focus Mechanical Equipment Co., Ltd.",7.5,"Erick Wan",,,3.274585048,,0
8116,P-PMP-TP35G2175-SPAP2,variation,"Triplex Pump - 35 gpm - 2175 psi - Spare Plunger","Spare Plunger",3,,0,15,,,,9,,id:8108,"Henan Be Focus Mechanical Equipment Co., Ltd.",3.667,"Erick Wan",,,0.533684594,,0
8117,P-PMP-TP35G2175-SPASEA,variation,"Triplex Pump - 35 gpm - 2175 psi - Spare Seal","Spare Seal",6,,0,2,,,,19,,id:8108,"Henan Be Focus Mechanical Equipment Co., Ltd.",7,"Erick Wan",,,0.509379896,,0
8118,P-PMP-TP35G2175-SPAVAL,variation,"Triplex Pump - 35 gpm - 2175 psi - Spare Valve","Spare Valve",6,,0,2,,,,14,,id:8108,"Henan Be Focus Mechanical Equipment Co., Ltd.",5.5,"Erick Wan",,,0.400227061,,0
8111,P-PMP-TP35G2175-TRIPUM,variation,"Triplex Pump - 35 gpm - 2175 psi - Triplex Pump","Triplex Pump",0,,0,1400,,,,4989,,id:8108,"Henan Be Focus Mechanical Equipment Co., Ltd.",2755,"Erick Wan",,,1202.864241,,0
8121,P-PMP-TP84G1450-SPAB,variation,"Triplex Pump - 84 gpm - 1450 psi - Spare Bearing","Spare Bearing",1,,0,2,,,,219,,id:8119,"Zhengzhou Sincola Machinery Co., Ltd.",115,"Cara Song",,,46.37112971,,0
8122,P-PMP-TP84G1450-SPACRAS,variation,"Triplex Pump - 84 gpm - 1450 psi - Spare Crank Shaft","Spare Crank Shaft",1,,0,80,,,,439,,id:8119,"Zhengzhou Sincola Machinery Co., Ltd.",230,"Cara Song",,,92.74225941,,0
8123,P-PMP-TP84G1450-SPAP,variation,"Triplex Pump - 84 gpm - 1450 psi - Spare Piston","Spare Piston",3,,0,15,,,,59,,id:8119,"Zhengzhou Sincola Machinery Co., Ltd.",34,"Cara Song",,,4.569908435,,0
8124,P-PMP-TP84G1450-SPAPROD,variation,"Triplex Pump - 84 gpm - 1450 psi - Spare Piston Rod","Spare Piston Rod",3,,0,8,,,,29,,id:8119,"Zhengzhou Sincola Machinery Co., Ltd.",17,"Cara Song",,,2.284954217,,0
8125,P-PMP-TP84G1450-SPAP2,variation,"Triplex Pump - 84 gpm - 1450 psi - Spare Plunger","Spare Plunger",3,,0,15,,,,59,,id:8119,"Zhengzhou Sincola Machinery Co., Ltd.",38,"Cara Song",,,5.107544721,,0
8126,P-PMP-TP84G1450-SPASEA,variation,"Triplex Pump - 84 gpm - 1450 psi - Spare Seal","Spare Seal",6,,0,2,,,,19,,id:8119,"Zhengzhou Sincola Machinery Co., Ltd.",11,"Cara Song",,,0.739249894,,0
8127,P-PMP-TP84G1450-SPAVAL,variation,"Triplex Pump - 84 gpm - 1450 psi - Spare Valve","Spare Valve",6,,0,2,,,,19,,id:8119,"Zhengzhou Sincola Machinery Co., Ltd.",12,"Cara Song",,,0.80645443,,0
8120,P-PMP-TP84G1450-TRIPUM,variation,"Triplex Pump - 84 gpm - 1450 psi - Triplex Pump","Triplex Pump",1,,0,2500,,,,8139,,id:8119,"Zhengzhou Sincola Machinery Co., Ltd.",5040,"Cara Song",,,2032.265163,,0
9206,P-PMP-TPGF-GFSS36,variation,"Triplex Pump - GF Series - GFSS36",GFSS36,0,,0,150,20.7,14.4,9.96,3489,,id:9203,"Zhejiang Botuolini Machinery Co., Ltd.",2235,"Aloys Wang",,,233.44,,1
8938,P-TBG-TJEN8E-23847L,variation,"Tubing - J55 - ERW New - 8RD EUE - 2 3/8"" - 4.7#","2 3/8"", 4.7 lb/ft",0,25,0,150,384,2.375,2.375,239,,id:8937,"Oklahoma Pipe Sales",222.187,jhale@oklahomapipe.com,Arrow,227.2,5.909,Y-N,50
8939,P-TBG-TJEN8E-27865L,variation,"Tubing - J55 - ERW New - 8RD EUE - 2 7/8"" - 6.5#","2 7/8"", 6.5 lb/ft",0,25,0,208,384,2.875,2.875,219,,id:8937,"Oklahoma Pipe Sales",188.6,jhale@oklahomapipe.com,Arrow,547.77,0,Y-N,50
5932,P-TBG-TJSWB-2388RDE4,variation,"Tubing - J55 - Seamless - White Band - 2 3/8"" - 8rd eue - 4.7#","2 3/8"", 8rd eue, 4.7#",26,25,0,150,384,2.375,2.375,159,,id:5931,"Oklahoma Pipe Sales",121.941,jhale@oklahomapipe.com,Arrow,378.2,0,Y-N,50
5933,P-TBG-TJSWB-2788RDE6,variation,"Tubing - J55 - Seamless - White Band - 2 7/8"" - 8rd eue - 6.5#","2 7/8"", 8rd eue, 6.5#",81,25,0,208,384,2.875,2.875,199,,id:5931,"Oklahoma Pipe Sales",164.3454,jhale@oklahomapipe.com,Arrow,547.77,0,Y-N,50
4678,U-EQP-TS2-30FT,variation,"Tubing - Structural - 2 3/8","2 3/8"" Structural Tubing (priced per 30' joint)",,,0,141,,,,40,,id:4677,,,,,,,,
4679,U-EQP-TS2-30FT2,variation,"Tubing - Structural - 2 7/8","2 7/8"" Structural Tubing (priced per 30' joint)",,,0,179,,,,45,,id:4677,,,,,,,,
4870,P-TBG-TC-238,variation,"Tubing Couplings - 2 3/8","2 3/8",11,2,0,3.41,5,3,3,24,,id:4869,"MM Equipment",10,dustin@mandmequipment.com,,,0,5.00E+05,10
4871,P-TBG-TC-278,variation,"Tubing Couplings - 2 7/8","2 7/8",12,2,0,5.14,5.5,4,4,29,,id:4869,"MM Equipment",12.67,dustin@mandmequipment.com,,,0,5.00E+05,10
6355,T-CUT-TC-18114,variation,"Tubing Cutter - 1/8"" - 1 1/4""","1/8"" to 1 1/4""",1,,0,0.643,6,3,0.5,17,,id:6344,Amazon,12.99,https://www.amazon.com/DURATECH-Aluminum-Plastic-Quick-Acting-Replacement/dp/B0CKPFXMPV/ref=mp_s_a_1_1_sspa?crid=1FZDNUG0PW7BG&amp;dib=eyJ2IjoiMSJ9.xQSx96D8n-7pmMrBhzApchewVSuzMAP0_ycQhbX1qFjejsGTVca-Nv4Pg2ZG7TCugireaWhNMOD9syclu7gSuTh1OYdieP6bv3rs9EEPCajMxcFbyPrdM2xV6lFSLA25kF75TLw0rxJEbiDFpsm7HRXTyMameeh6ybyZUEnhtWJ9aMTWT3n4E6JL1DZ5cDwx23GAMWadkSRuh0JavF1E3Q.uNvb35Ai2uQCXZh9nYtZppwoyHbqIEPSFT_EMf-CYvc&amp;dib_tag=se&amp;keywords=brass+pipe+cutter&amp;qid=1734035145&amp;sprefix=brass+pipe+cu%2Caps%2C182&amp;sr=8-1-spons&amp;sp_csd=d2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfYXRm&amp;psc=1,,,0,2A2,4
301,P-TBG-TR-SIZ238,variation,"Tubing Rotater - 2 3/8","Size 2 3/8",4,,0,,,,,5000,,id:300,Omega,3859,713-582-6578,,,0,,2
302,P-TBG-TR-SIZ278,variation,"Tubing Rotater - 2 7/8","Size 2 7/8",6,,0,,,,,5500,,id:300,Omega,3859,713-582-6578,,,0,,2
6230,P-RIG-TWR-238X9F,variation,"Tubing Wiping Rubber - 2 3/8"" x 9"" - flat","2 3/8"" x 9"", flat",16,2,0,2.2,9.5,9.5,0.688,34,,id:6229,"Harris Sales",19.98,jeffhhsc@gmail.com,,,0,4A4,6
6231,P-RIG-TWR-278X9F,variation,"Tubing Wiping Rubber - 2 7/8"" x 9"" - flat","2 7/8"" x 9"", flat",14,2,0,2.14,9.5,9.5,0.688,34,,id:6229,"Harris Sales",19.98,jeffhhsc@gmail.com,,,0,4A3,6
6413,P-RIG-UJ-181S,variation,"U-Joint - 1810 series","1810 series",1,,0,10.88,9.5,9.5,3.25,129,,id:6348,"Brooks Diesel Service",116.16,brooksdieselservice@gmail.com,,,0,3B4,1
325,P-SBX-USBRC-SIZ112,variation,"Ultra Stuffing Box Rubbers - Cone - 1 1/2","Size 1 1/2",3,6,0,1.26,4.88,3.38,3.38,26,,id:315,LappinTech,22.35,dolappin@vcn.com,,,1.13,4A2,16
321,P-SBX-USBRC-SIZ114,variation,"Ultra Stuffing Box Rubbers - Cone - 1 1/4","Size 1 1/4",4,2,0,1.47,4.88,3.38,3.38,26,,id:315,LappinTech,22.35,dolappin@vcn.com,,,1.13,4A2,6
320,P-SBX-USBRC-SIZ118,variation,"Ultra Stuffing Box Rubbers - Cone - 1 1/8","Size 1 1/8",3,2,0,1.38,4.88,3.38,3.38,26,,id:315,LappinTech,22.35,dolappin@vcn.com,,,1.13,4A2,6
326,P-SBX-USBRC-SIZ134,variation,"Ultra Stuffing Box Rubbers - Cone - 1 3/4","Size 1 3/4",4,2,0,1.2,4.88,3.38,3.38,26,,id:315,LappinTech,22.35,dolappin@vcn.com,,,1.13,4A2,6
323,P-SBX-USBRC-SIZ138,variation,"Ultra Stuffing Box Rubbers - Cone - 1 3/8","Size 1 3/8",6,2,0,,,,,26,,id:315,LappinTech,22.35,dolappin@vcn.com,,,1.13,4A2,8
322,P-SBX-USBRC-SIZ1516,variation,"Ultra Stuffing Box Rubbers - Cone - 1 5/16","Size 1 5/16",5,1,0,,,,,26,,id:315,LappinTech,22.35,dolappin@vcn.com,,,1.13,4A2,4
324,P-SBX-USBRC-SIZ1716,variation,"Ultra Stuffing Box Rubbers - Cone - 1 7/16","Size 1 7/16",5,1,0,,,,,26,,id:315,LappinTech,22.35,dolappin@vcn.com,,,1.13,4A2,4
332,P-SBX-USBRR-SIZ214X1,variation,"Ultra Stuffing Box Rubbers - Ring - 2 1/4 X 1 1/2","Size 2 1/4 X 1 1/2",3,1,0,,,,,26,,id:327,LappinTech,22.35,dolappin@vcn.com,,,1.13,4A2,2
329,P-SBX-USBRR-SIZ214X12,variation,"Ultra Stuffing Box Rubbers - Ring - 2 1/4 X 1 1/4","Size 2 1/4 X 1 1/4",3,2,0,1.15,4.88,3.38,3.38,26,,id:327,LappinTech,22.35,dolappin@vcn.com,,,1.13,4A2,6
328,P-SBX-USBRR-SIZ214X13,variation,"Ultra Stuffing Box Rubbers - Ring - 2 1/4 X 1 1/8","Size 2 1/4 X 1 1/8",4,2,0,1.15,4.88,3.38,3.38,26,,id:327,LappinTech,22.35,dolappin@vcn.com,,,1.13,4A2,6
331,P-SBX-USBRR-SIZ214X14,variation,"Ultra Stuffing Box Rubbers - Ring - 2 1/4 X 1 3/8","Size 2 1/4 X 1 3/8",3,1,0,,,,,26,,id:327,LappinTech,22.35,dolappin@vcn.com,,,1.13,4A2,2
330,P-SBX-USBRR-SIZ214X15,variation,"Ultra Stuffing Box Rubbers - Ring - 2 1/4 X 1 5/16","Size 2 1/4 X 1 5/16",4,1,0,,,,,26,,id:327,LappinTech,22.35,dolappin@vcn.com,,,1.13,4A2,2
3980,TOL-WCH-UWRN-LG,variation,"Universal Wrench - Large",Large,,,0,,,,,3.99,,id:3978,,,,,,,,
3979,TOL-WCH-UWRN-SM,variation,"Universal Wrench - Small",Small,,,0,,,,,2.99,,id:3978,,,,,,,,
7632,P-DHP-VSSB-2X112X1V,variation,"Valve - Sliding Sleeve - Brass - 2"" x 1 1/2"" x 11/16"" vr","2"" x 1 1/2"" x 11/16"" vr",2,1,0,0.968,8,1,1,129,,id:7364,"Harris Sales",73.5,"jeffh.hsc@gmail.com ",,,0,,2
7633,P-DHP-VSSB-2X112X1V2,variation,"Valve - Sliding Sleeve - Brass - 2"" x 1 1/2"" x 11/16"" vr - used","2"" x 1 1/2"" x 11/16"" vr, used",3,,0,2,,,,63,,id:7364,,,,,,0,,0
8300,P-DHP-VSSB-2X112X78,variation,"Valve - Sliding Sleeve - Brass - 2"" x 1 1/2"" x 7/8"" vr","2"" x 1 1/2"" x 7/8"" vr",2,1,0,0.668,8,1,1,129,,id:7364,"Precision International",93.9,andrew.cook@prec-int.com,,,0,,2
5869,P-PWT-VBS-A48,variation,"V-Belts - A Series - 48",A48,12,9,0,0.2854,5.5,5.5,1.5,6,,id:5868,"Guangzhou Angase Technology Co., Ltd.",2,"Jane Zhang",Arrow,8.65,0.67,4D3,27
5870,P-PWT-VBS-A53,variation,"V-Belts - A Series - 53",A53,11,9,0,0.3125,7,7,1.5,6,,id:5868,"Guangzhou Angase Technology Co., Ltd.",2,"Jane Zhang",Arrow,9.12,0.67,4D3,27
5152,P-PWT-VBBS-B100,variation,"V-Belts - B Series - 100",B100,17,9,0,0.7,,,,11,,id:4154,"Guangzhou Angase Technology Co., Ltd.",3,"Jane Zhang",Arrow,22.59,1.01,4.00E+05,27
5153,P-PWT-VBBS-B105,variation,"V-Belts - B Series - 105",B105,12,9,0,0.7,,,,11,,id:4154,"Guangzhou Angase Technology Co., Ltd.",3,"Jane Zhang",Arrow,23.52,1.01,4.00E+05,27
5154,P-PWT-VBBS-B108,variation,"V-Belts - B Series - 108",B108,18,9,0,0.7,,,,11,,id:4154,"Guangzhou Angase Technology Co., Ltd.",3,"Jane Zhang",Arrow,24.37,1.01,4.00E+05,27
5155,P-PWT-VBBS-B110,variation,"V-Belts - B Series - 110",B110,15,9,0,0.8,,,,12,,id:4154,"Guangzhou Angase Technology Co., Ltd.",3,"Jane Zhang",,,1.01,4.00E+04,27
5156,P-PWT-VBBS-B112,variation,"V-Belts - B Series - 112",B112,14,9,0,0.8,,,,12,,id:4154,"Guangzhou Angase Technology Co., Ltd.",3,"Jane Zhang",Arrow,25.43,1.01,4.00E+04,27
5157,P-PWT-VBBS-B115,variation,"V-Belts - B Series - 115",B115,13,9,0,0.8,,,,12,,id:4154,"Guangzhou Angase Technology Co., Ltd.",3.5,"Jane Zhang",,,1.17,4.00E+04,27
5158,P-PWT-VBBS-B116,variation,"V-Belts - B Series - 116",B116,16,9,0,0.8,,,,12,,id:4154,"Guangzhou Angase Technology Co., Ltd.",3.5,"Jane Zhang",,,1.17,4.00E+04,27
5159,P-PWT-VBBS-B118,variation,"V-Belts - B Series - 118",B118,15,9,0,0.8,,,,12,,id:4154,"Guangzhou Angase Technology Co., Ltd.",3.5,"Jane Zhang",,,1.17,4.00E+04,27
5160,P-PWT-VBBS-B120,variation,"V-Belts - B Series - 120",B120,33,9,0,1.04,16,16,2,13,,id:4154,"Guangzhou Angase Technology Co., Ltd.",3.5,"Jane Zhang",Arrow,26.81,2.288188235,4.00E+04,27
5161,P-PWT-VBBS-B126,variation,"V-Belts - B Series - 126",B126,15,9,0,0.9,,,,13,,id:4154,"Guangzhou Angase Technology Co., Ltd.",4,"Jane Zhang",,,1.34,4.00E+03,27
5162,P-PWT-VBBS-B128,variation,"V-Belts - B Series - 128",B128,36,9,0,1.11,16,16,2,13,,id:4154,"Guangzhou Angase Technology Co., Ltd.",3.5,"Jane Zhang",Arrow,27.34,2.442200905,4.00E+03,27
5871,P-PWT-VBBS-B133,variation,"V-Belts - B Series - 133",B133,40,9,0,1.15,16,16,2,14,,id:4154,"Guangzhou Angase Technology Co., Ltd.",4,"Jane Zhang",Arrow,30.12,2.530208145,4.00E+03,27
5163,P-PWT-VBBS-B136,variation,"V-Belts - B Series - 136",B136,17,9,0,1,,,,14,,id:4154,"Guangzhou Angase Technology Co., Ltd.",4,"Jane Zhang",Arrow,30.66,1.34,4.00E+03,27
5164,P-PWT-VBBS-B140,variation,"V-Belts - B Series - 140",B140,22,9,0,1.21,16,16,2,15,,id:4154,"Guangzhou Angase Technology Co., Ltd.",4,"Jane Zhang",,,2.662219005,4.00E+03,27
5872,P-PWT-VBBS-B142,variation,"V-Belts - B Series - 142",B142,25,9,0,1.23,16,16,2,15,,id:4154,"Guangzhou Angase Technology Co., Ltd.",4,"Jane Zhang",Arrow,31.99,2.706222624,4.00E+03,27
5165,P-PWT-VBBS-B144,variation,"V-Belts - B Series - 144",B144,22,9,0,1.5,19,19,2,15,,id:4154,"Guangzhou Angase Technology Co., Ltd.",4.5,"Jane Zhang",,,1.163129032,4.00E+02,27
5166,P-PWT-VBBS-B148,variation,"V-Belts - B Series - 148",B148,16,9,0,1.1,,,,15,,id:4154,"Guangzhou Angase Technology Co., Ltd.",4.5,"Jane Zhang",,,1.51,4.00E+02,27
8931,P-PWT-VBBS-B152,variation,"V-Belts - B Series - 152",B152,27,9,0,1.32,16,16,2,16,,id:4154,"Guangzhou Angase Technology Co., Ltd.",4.5,"Jane Zhang",,,2.23228863,4.00E+02,27
5167,P-PWT-VBBS-B158,variation,"V-Belts - B Series - 158",B158,16,9,0,1.2,,,,16,,id:4154,"Guangzhou Angase Technology Co., Ltd.",5,"Jane Zhang",Arrow,35.27,1.67,4.00E+02,36
9094,P-PWT-VBBS-B162,variation,"V-Belts - B Series - 162",B162,18,9,0,1.46,16,16,4,17,,id:4154,"Guangzhou Angase Technology Co., Ltd.",5,"Jane Zhang","MM Supply",42.72,3.132,4D3,27
5168,P-PWT-VBBS-B173,variation,"V-Belts - B Series - 173",B173,34,9,0,1.56,16,16,4,18,,id:4154,"Guangzhou Angase Technology Co., Ltd.",5,"Jane Zhang",Arrow,38.56,3.132,4.00E+02,27
5169,P-PWT-VBBS-B180,variation,"V-Belts - B Series - 180",B180,9,9,0,1.4,,,,19,,id:4154,"Guangzhou Angase Technology Co., Ltd.",5.5,"Jane Zhang",Arrow,43.23,1.84,4.00E+02,27
5170,P-PWT-VBBS-B195,variation,"V-Belts - B Series - 195",B195,13,9,0,1.5,,,,20,,id:4154,"Guangzhou Angase Technology Co., Ltd.",6,"Jane Zhang",Arrow,43.74,2.01,4.00E+01,27
5171,P-PWT-VBBS-B210,variation,"V-Belts - B Series - 210",B210,13,9,0,1.7,,,,22,,id:4154,"Guangzhou Angase Technology Co., Ltd.",6,"Jane Zhang",Arrow,47.03,2.01,4.00E+01,27
5873,P-PWT-VBBS-B38,variation,"V-Belts - B Series - 38",B38,12,9,0,0.3953,5,5,3,6,,id:4154,"Guangzhou Angase Technology Co., Ltd.",2,"Jane Zhang",Arrow,9.86,0.67,4D3,27
5874,P-PWT-VBBS-B40,variation,"V-Belts - B Series - 40",B40,12,9,0,0.4094,5,5,3,6,,id:4154,"Guangzhou Angase Technology Co., Ltd.",2,"Jane Zhang",Arrow,10.32,0.67,4D2,27
5140,P-PWT-VBBS-B67,variation,"V-Belts - B Series - 67",B67,15,9,0,0.5,,,,7,,id:4154,"Guangzhou Angase Technology Co., Ltd.",2.5,"Jane Zhang",,,0.84,4D2,27
5141,P-PWT-VBBS-B74,variation,"V-Belts - B Series - 74",B74,15,9,0,0.5,,,,7,,id:4154,"Guangzhou Angase Technology Co., Ltd.",2.5,"Jane Zhang",,,0.84,4D2,27
5875,P-PWT-VBBS-B75,variation,"V-Belts - B Series - 75",B75,12,9,0,0.7833,9,9,2,7,,id:4154,"Guangzhou Angase Technology Co., Ltd.",2.5,"Jane Zhang",Arrow,16.14,0.84,4D2,27
5142,P-PWT-VBBS-B80,variation,"V-Belts - B Series - 80",B80,15,9,0,0.5,,,,7,,id:4154,"Guangzhou Angase Technology Co., Ltd.",2.5,"Jane Zhang",,,0.84,4D2,27
5143,P-PWT-VBBS-B85,variation,"V-Belts - B Series - 85",B85,21,9,0,0.5,,,,7,,id:4154,"Guangzhou Angase Technology Co., Ltd.",2.5,"Jane Zhang",,,0.84,4D2,27
5144,P-PWT-VBBS-B87,variation,"V-Belts - B Series - 87",B87,18,9,0,0.6,,,,8,,id:4154,"Guangzhou Angase Technology Co., Ltd.",2.5,"Jane Zhang",,,0.84,4D2,27
5145,P-PWT-VBBS-B89,variation,"V-Belts - B Series - 89",B89,15,9,0,0.6,,,,8,,id:4154,"Guangzhou Angase Technology Co., Ltd.",3,"Jane Zhang",Arrow,20.03,1.01,4D2,27
5146,P-PWT-VBBS-B90,variation,"V-Belts - B Series - 90",B90,44,9,0,0.6,,,,8,,id:4154,"Guangzhou Angase Technology Co., Ltd.",3,"Jane Zhang",Arrow,20.22,1.01,4D1,45
5147,P-PWT-VBBS-B92,variation,"V-Belts - B Series - 92",B92,12,9,0,0.6,,,,8,,id:4154,"Guangzhou Angase Technology Co., Ltd.",3,"Jane Zhang",,,1.01,4D1,27
5148,P-PWT-VBBS-B93,variation,"V-Belts - B Series - 93",B93,13,9,0,0.6,,,,8,,id:4154,"Guangzhou Angase Technology Co., Ltd.",3,"Jane Zhang",,,1.01,4D1,27
5149,P-PWT-VBBS-B95,variation,"V-Belts - B Series - 95",B95,10,9,0,0.6,,,,8,,id:4154,"Guangzhou Angase Technology Co., Ltd.",3,"Jane Zhang",,,1.01,4.00E+05,27
5150,P-PWT-VBBS-B96,variation,"V-Belts - B Series - 96",B96,12,9,0,0.6,,,,8,,id:4154,"Guangzhou Angase Technology Co., Ltd.",3,"Jane Zhang",,,1.01,4.00E+05,27
5151,P-PWT-VBBS-B97,variation,"V-Belts - B Series - 97",B97,18,9,0,0.6,,,,8,,id:4154,"Guangzhou Angase Technology Co., Ltd.",3,"Jane Zhang",,,1.01,4.00E+05,27
5174,P-PWT-VBCS-C105,variation,"V-Belts - C Series - 105",C105,15,9,0,1.2,,,,15,,id:4164,"Guangzhou Angase Technology Co., Ltd.",5,"Jane Zhang",,,1.68,4B1,27
5175,P-PWT-VBCS-C107,variation,"V-Belts - C Series - 107",C107,12,9,0,1.2,,,,15,,id:4164,"Guangzhou Angase Technology Co., Ltd.",5,"Jane Zhang",,,1.68,4B1,27
8936,P-PWT-VBCS-C115,variation,"V-Belts - C Series - 115",C115,12,9,0,1.27,20,20,4,16,,id:4164,"Guangzhou Angase Technology Co., Ltd.",6,"Jane Zhang",,,2.794229864,,27
5176,P-PWT-VBCS-C120,variation,"V-Belts - C Series - 120",C120,36,9,0,2.06,16,16,3,17,,id:4164,"Guangzhou Angase Technology Co., Ltd.",6,"Jane Zhang",,,1.55083871,4B2,27
8935,P-PWT-VBCS-C125,variation,"V-Belts - C Series - 125",C125,27,9,0,1.38,20,20,4,17,,id:4164,"Guangzhou Angase Technology Co., Ltd.",6.5,"Jane Zhang",,,3.22441691,4D4,27
5177,P-PWT-VBCS-C128,variation,"V-Belts - C Series - 128",C128,18,9,0,1.4,,,,17,,id:4164,"Guangzhou Angase Technology Co., Ltd.",6.5,"Jane Zhang",Arrow,53.61,2.18,4B2,27
5178,P-PWT-VBCS-C136,variation,"V-Belts - C Series - 136",C136,19,9,0,1.5,,,,19,,id:4164,"Guangzhou Angase Technology Co., Ltd.",7,"Jane Zhang",Arrow,53.99,2.35,4B2,27
8934,P-PWT-VBCS-C140,variation,"V-Belts - C Series - 140",C140,24,9,0,1.54,20,20,4,21,,id:4164,"Guangzhou Angase Technology Co., Ltd.",7,"Jane Zhang",,,3.47244898,4B4,27
5179,P-PWT-VBCS-C144,variation,"V-Belts - C Series - 144",C144,30,9,0,1.6,,,,21,,id:4164,"Guangzhou Angase Technology Co., Ltd.",7,"Jane Zhang",Arrow,60.19,2.35,4B2,27
5180,P-PWT-VBCS-C158,variation,"V-Belts - C Series - 158",C158,24,9,0,1.74,20,20,4,23,,id:4164,"Guangzhou Angase Technology Co., Ltd.",8,"Jane Zhang",Arrow,65.85,3.828314932,4B2,27
5892,P-PWT-VBCS-C162,variation,"V-Belts - C Series - 162",C162,9,9,0,3.06,18,18,2,25,,id:4164,"Guangzhou Angase Technology Co., Ltd.",8,"Jane Zhang",Arrow,67.25,2.68,4B3,27
8933,P-PWT-VBCS-C164,variation,"V-Belts - C Series - 164",C164,27,9,0,1.8,20,20,4,25,,id:4164,"Guangzhou Angase Technology Co., Ltd.",8.5,"Jane Zhang",,,4.21654519,4C1,27
5181,P-PWT-VBCS-C166,variation,"V-Belts - C Series - 166",C166,15,9,0,1.8,,,,25,,id:4164,"Guangzhou Angase Technology Co., Ltd.",8,"Jane Zhang",,,2.68,4B3,27
5182,P-PWT-VBCS-C173,variation,"V-Belts - C Series - 173",C173,17,9,0,1.9,20,20,4,26,,id:4164,"Guangzhou Angase Technology Co., Ltd.",8.5,"Jane Zhang",,,4.180343891,4B4,27
5183,P-PWT-VBCS-C180,variation,"V-Belts - C Series - 180",C180,11,9,0,2,,,,27,,id:4164,"Guangzhou Angase Technology Co., Ltd.",8.5,"Jane Zhang",Arrow,71.74,2.85,4B5,27
5184,P-PWT-VBCS-C190,variation,"V-Belts - C Series - 190",C190,17,9,0,2.1,,,,28,,id:4164,"Guangzhou Angase Technology Co., Ltd.",9,"Jane Zhang",Arrow,79.29,3.02,4B5,27
